CustomerID	Count	Country	State	City	Zip Code	Lat Long	Latitude	Longitude	Gender	Senior Citizen	Partner	Dependents	Tenure Months	Phone Service	Multiple Lines	Internet Service	Online Security	Online Backup	Device Protection	Tech Support	Streaming TV	Streaming Movies	Contract	Paperless Billing	Payment Method	Monthly Charges	Total Charges	Churn Label	Churn Value	Churn Score	CLTV	Churn Reason
5550-VFRLC	1	United States	California	Moorpark	93021	34.312945, -118.858169	34.312945	-118.858169	Female	Yes	No	No	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	69.85	69.85	Yes	1	68	5056	Limited range of services
2657-ALMWY	1	United States	California	Simi Valley	93065	34.269449, -118.768471	34.269449	-118.768471	Female	Yes	Yes	No	26	Yes	No	Fiber optic	No	Yes	No	No	No	Yes	Month-to-month	No	Electronic check	84.95	2169.75	Yes	1	75	4316	Price too high
6330-JKLPC	1	United States	California	Somis	93066	34.297628, -119.014627	34.297628	-119.014627	Male	No	Yes	No	11	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Bank transfer (automatic)	80.5	896.9	Yes	1	75	5119	Product dissatisfaction
7228-OMTPN	1	United States	California	Santa Barbara	93110	34.437945, -119.77191	34.437945	-119.771910	Male	No	No	No	4	Yes	No	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	88.45	370.65	Yes	1	98	2456	Don't know
6284-AHOOQ	1	United States	California	Avenal	93204	35.916943, -120.129921	35.916943	-120.129921	Male	Yes	No	No	22	Yes	Yes	Fiber optic	No	No	No	Yes	Yes	No	Month-to-month	Yes	Bank transfer (automatic)	90.5	1910.6	Yes	1	71	5014	Don't know
2344-JMOGN	1	United States	California	Buttonwillow	93206	35.451402, -119.488413	35.451402	-119.488413	Male	No	Yes	No	9	Yes	No	Fiber optic	No	Yes	Yes	Yes	Yes	No	Month-to-month	Yes	Mailed check	94.85	890.6	Yes	1	72	3016	Don't know
3799-ISUZQ	1	United States	California	California Hot Springs	93207	35.865795, -118.69759	35.865795	-118.697590	Male	No	Yes	No	7	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Bank transfer (automatic)	69.95	529.5	Yes	1	90	3296	Poor expertise of online support
4818-DRBQT	1	United States	California	Farmersville	93223	36.29878, -119.201028	36.298780	-119.201028	Male	No	Yes	No	29	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Bank transfer (automatic)	80.15	2265.25	Yes	1	83	5189	Attitude of support person
1320-HTRDR	1	United States	California	Fellows	93224	35.215731, -119.57013	35.215731	-119.570130	Female	No	No	No	3	Yes	Yes	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	75.5	220.6	Yes	1	79	5948	Attitude of service provider
6424-ELEYH	1	United States	California	Lebec	93243	34.845861, -118.885163	34.845861	-118.885163	Female	No	Yes	No	3	Yes	Yes	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Credit card (automatic)	74.75	229.5	Yes	1	65	3972	Attitude of service provider
4391-RESHN	1	United States	California	Lemon Cove	93244	36.462671, -118.997291	36.462671	-118.997291	Male	No	No	No	23	Yes	Yes	Fiber optic	No	No	Yes	Yes	Yes	Yes	Month-to-month	Yes	Mailed check	104.05	2470.1	Yes	1	93	5963	Attitude of support person
6821-BUXUX	1	United States	California	Maricopa	93252	34.737031, -119.460557	34.737031	-119.460557	Female	No	No	No	13	Yes	Yes	Fiber optic	Yes	Yes	No	No	Yes	No	Month-to-month	Yes	Electronic check	96.65	1244.5	Yes	1	65	2110	Attitude of support person
9801-GDWGV	1	United States	California	Onyx	93255	35.676978, -118.101378	35.676978	-118.101378	Female	No	No	No	39	Yes	Yes	Fiber optic	No	Yes	Yes	No	Yes	Yes	Month-to-month	Yes	Electronic check	103.45	3994.45	Yes	1	83	4811	Attitude of service provider
5393-RXQSZ	1	United States	California	Taft	93268	35.184837, -119.402525	35.184837	-119.402525	Male	No	No	No	1	Yes	No	Fiber optic	No	No	No	No	No	Yes	Month-to-month	No	Electronic check	79.6	79.6	Yes	1	98	2199	Attitude of support person
0231-LXVAP	1	United States	California	Tipton	93272	36.047414, -119.344304	36.047414	-119.344304	Male	No	No	No	1	Yes	No	Fiber optic	No	No	No	Yes	No	No	Month-to-month	Yes	Electronic check	75.9	75.9	Yes	1	66	3389	Attitude of support person
9444-JTXHZ	1	United States	California	Tulare	93274	36.185471, -119.375243	36.185471	-119.375243	Male	No	Yes	No	1	Yes	No	Fiber optic	No	No	Yes	No	No	No	Month-to-month	No	Electronic check	76.2	76.2	Yes	1	83	5973	Don't know
4471-KXAUH	1	United States	California	Woody	93287	35.710244, -118.881679	35.710244	-118.881679	Female	No	Yes	No	42	Yes	Yes	Fiber optic	No	No	Yes	Yes	No	No	Month-to-month	Yes	Electronic check	84.3	3588.4	Yes	1	100	2514	Attitude of service provider
7638-QVMVY	1	United States	California	Visalia	93292	36.37559, -119.211689	36.375590	-119.211689	Female	No	No	No	7	Yes	No	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Electronic check	79	522.95	Yes	1	92	3735	Attitude of support person
3244-DCJWY	1	United States	California	Bakersfield	93312	35.392599, -119.245341	35.392599	-119.245341	Female	No	No	No	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	70.25	70.25	Yes	1	89	4133	Attitude of support person
0875-CABNR	1	United States	California	San Luis Obispo	93401	35.233745, -120.626442	35.233745	-120.626442	Female	Yes	No	No	10	Yes	No	Fiber optic	No	No	Yes	No	No	Yes	Month-to-month	Yes	Credit card (automatic)	84.6	865.55	Yes	1	94	3320	Attitude of support person
5229-PRWKT	1	United States	California	Lompoc	93437	34.757477, -120.550507	34.757477	-120.550507	Male	No	No	No	8	Yes	Yes	Fiber optic	No	No	No	No	No	Yes	Month-to-month	Yes	Electronic check	86.55	649.65	Yes	1	80	4193	Attitude of service provider
4369-HTUIF	1	United States	California	Pismo Beach	93449	35.165668, -120.655842	35.165668	-120.655842	Male	Yes	No	No	6	Yes	No	Fiber optic	Yes	No	No	No	Yes	No	Month-to-month	Yes	Bank transfer (automatic)	85.15	503.6	Yes	1	90	5831	Attitude of service provider
0654-HMSHN	1	United States	California	Mojave	93501	35.097323, -118.171288	35.097323	-118.171288	Male	No	Yes	No	21	Yes	Yes	Fiber optic	No	Yes	Yes	No	Yes	Yes	Month-to-month	No	Electronic check	104.4	2157.95	Yes	1	77	3796	Attitude of support person
5287-QWLKY	1	United States	California	Big Pine	93513	37.245505, -118.062943	37.245505	-118.062943	Male	Yes	Yes	No	71	Yes	Yes	Fiber optic	Yes	Yes	No	No	Yes	Yes	Month-to-month	Yes	Credit card (automatic)	105.1	7548.1	Yes	1	66	5725	Attitude of support person
5196-SGOAK	1	United States	California	Caliente	93518	35.358953, -118.527064	35.358953	-118.527064	Female	No	No	No	1	Yes	No	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Electronic check	75.7	75.7	Yes	1	93	4884	Attitude of support person
1891-UAWWU	1	United States	California	Johannesburg	93528	35.363339, -117.637641	35.363339	-117.637641	Female	Yes	Yes	No	20	Yes	Yes	Fiber optic	No	No	Yes	No	Yes	No	Month-to-month	No	Electronic check	90.8	1951	Yes	1	87	2312	Attitude of service provider
6108-OQZDQ	1	United States	California	Keene	93531	35.214982, -118.59049	35.214982	-118.590490	Female	No	Yes	No	4	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	97.95	384.5	Yes	1	72	2570	Attitude of service provider
0363-QJVFX	1	United States	California	Lake Hughes	93532	34.659579, -118.584212	34.659579	-118.584212	Male	No	No	No	32	Yes	Yes	Fiber optic	Yes	Yes	No	Yes	Yes	Yes	Month-to-month	Yes	Credit card (automatic)	108.15	3432.9	Yes	1	69	2541	Attitude of service provider
9840-DVNDC	1	United States	California	Lancaster	93536	34.741406, -118.38111	34.741406	-118.381110	Male	No	No	No	6	Yes	No	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Credit card (automatic)	80.5	463.05	Yes	1	96	2181	Attitude of support person
3096-JRDSO	1	United States	California	Lone Pine	93545	36.590415, -118.073839	36.590415	-118.073839	Female	Yes	Yes	No	27	Yes	Yes	Fiber optic	Yes	No	No	Yes	Yes	Yes	Month-to-month	Yes	Bank transfer (automatic)	104.3	2867.75	Yes	1	75	3444	Attitude of support person
8042-JVNFH	1	United States	California	Olancha	93549	36.296851, -117.865469	36.296851	-117.865469	Male	No	No	No	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	71.35	71.35	Yes	1	92	5730	Attitude of support person
3374-LXDEV	1	United States	California	Pearblossom	93553	34.445239, -117.894868	34.445239	-117.894868	Female	No	No	No	13	Yes	Yes	Fiber optic	No	Yes	Yes	Yes	No	No	Month-to-month	No	Electronic check	89.4	1132.35	Yes	1	75	2226	Attitude of service provider
5883-GTGVD	1	United States	California	Biola	93606	36.798882, -120.019511	36.798882	-120.019511	Male	No	No	No	19	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	99.95	1931.75	Yes	1	76	3670	Attitude of service provider
4817-QRJSX	1	United States	California	Clovis	93612	36.814539, -119.711868	36.814539	-119.711868	Female	No	No	No	10	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Credit card (automatic)	81	818.05	Yes	1	95	2946	Attitude of support person
2398-YPMUR	1	United States	California	Dinuba	93618	36.523619, -119.386868	36.523619	-119.386868	Female	Yes	Yes	No	13	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	70.15	916.75	Yes	1	85	5101	Don't know
9985-MWVIX	1	United States	California	Hume	93628	36.807595, -118.901544	36.807595	-118.901544	Female	No	No	No	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Mailed check	70.15	70.15	Yes	1	97	5773	Attitude of support person
4871-JTKJF	1	United States	California	Selma	93662	36.545322, -119.642281	36.545322	-119.642281	Female	Yes	No	No	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	69.65	69.65	Yes	1	82	4741	Attitude of service provider
1415-YFWLT	1	United States	California	Shaver Lake	93664	37.223, -119.001021	37.223000	-119.001021	Female	Yes	No	No	1	Yes	No	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	89.3	89.3	Yes	1	85	3067	Attitude of support person
6711-VTNRE	1	United States	California	Tranquillity	93668	36.635661, -120.288644	36.635661	-120.288644	Female	No	No	No	36	Yes	No	Fiber optic	No	No	Yes	Yes	No	Yes	Month-to-month	Yes	Electronic check	87.55	3078.1	Yes	1	92	2558	Attitude of support person
3500-RMZLT	1	United States	California	Fresno	93702	36.739385, -119.753649	36.739385	-119.753649	Female	Yes	No	No	15	Yes	No	Fiber optic	Yes	No	Yes	Yes	No	Yes	Month-to-month	Yes	Mailed check	96.3	1426.75	Yes	1	72	2933	Attitude of support person
4548-SDBKE	1	United States	California	Fresno	93711	36.833002, -119.82947	36.833002	-119.829470	Female	No	No	No	5	Yes	Yes	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Electronic check	85.2	474.8	Yes	1	87	4109	Attitude of service provider
4143-OOBWZ	1	United States	California	Fresno	93726	36.793601, -119.761131	36.793601	-119.761131	Male	No	Yes	No	5	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Electronic check	81.3	416.3	Yes	1	100	3819	Attitude of service provider
9102-IAYHT	1	United States	California	Salinas	93908	36.624338, -121.615669	36.624338	-121.615669	Female	No	Yes	No	17	Yes	Yes	Fiber optic	No	No	No	No	No	Yes	Month-to-month	Yes	Electronic check	85.45	1451.6	Yes	1	94	3670	Attitude of support person
3422-LYEPQ	1	United States	California	Carmel By The Sea	93921	36.554618, -121.922239	36.554618	-121.922239	Male	No	Yes	No	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	71	71	Yes	1	89	4207	Attitude of support person
2642-DTVCO	1	United States	California	Chualar	93925	36.596271, -121.442274	36.596271	-121.442274	Male	Yes	No	No	9	Yes	Yes	Fiber optic	No	No	No	No	No	Yes	Month-to-month	Yes	Electronic check	85.05	746.5	Yes	1	74	5095	Attitude of service provider
1363-TXLSL	1	United States	California	San Lucas	93954	36.125529, -120.864443	36.125529	-120.864443	Male	Yes	Yes	No	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	70.3	70.3	Yes	1	100	4962	Attitude of service provider
9507-EXLTT	1	United States	California	Seaside	93955	36.625114, -121.823565	36.625114	-121.823565	Female	No	Yes	No	1	Yes	No	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Bank transfer (automatic)	79.35	79.35	Yes	1	77	3492	Attitude of support person
9846-GKXAS	1	United States	California	Burlingame	94010	37.57028, -122.365778	37.570280	-122.365778	Female	No	No	No	9	Yes	No	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Bank transfer (automatic)	90.8	809.75	Yes	1	70	2578	Attitude of support person
6017-PPLPX	1	United States	California	Daly City	94014	37.691561, -122.445202	37.691561	-122.445202	Male	No	Yes	No	20	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	70.45	1470.95	Yes	1	87	4773	Attitude of support person
4581-SSPWD	1	United States	California	Mountain View	94040	37.380662, -122.086022	37.380662	-122.086022	Female	No	No	No	3	Yes	Yes	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	75.8	246.3	Yes	1	93	5475	Attitude of service provider
6927-WTFIV	1	United States	California	Redwood City	94061	37.461251, -122.235414	37.461251	-122.235414	Male	Yes	No	No	20	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	No	Credit card (automatic)	71.3	1389.2	Yes	1	98	3684	Attitude of service provider
3398-ZOUAA	1	United States	California	Redwood City	94063	37.499411, -122.196318	37.499411	-122.196318	Male	Yes	Yes	No	21	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	69.1	1474.75	Yes	1	67	3853	Attitude of support person
0378-NHQXU	1	United States	California	South San Francisco	94080	37.654436, -122.426468	37.654436	-122.426468	Female	No	Yes	No	17	Yes	Yes	Fiber optic	No	No	Yes	No	Yes	No	Month-to-month	No	Electronic check	88.25	1460.65	Yes	1	68	4041	Deceased
4512-ZUIYL	1	United States	California	Sunnyvale	94089	37.421633, -122.009613	37.421633	-122.009613	Female	No	No	No	2	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	No	Bank transfer (automatic)	70	153.05	Yes	1	81	2928	Moved
7969-AULMZ	1	United States	California	San Francisco	94104	37.791222, -122.402241	37.791222	-122.402241	Female	No	No	No	21	Yes	Yes	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	97.35	2119.5	Yes	1	89	4321	Moved
4550-EVXNY	1	United States	California	San Francisco	94115	37.786031, -122.437301	37.786031	-122.437301	Female	No	No	No	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	69.65	69.65	Yes	1	77	2418	Competitor offered higher download speeds
2968-SSGAA	1	United States	California	San Francisco	94117	37.770533, -122.445121	37.770533	-122.445121	Female	No	No	No	10	Yes	Yes	Fiber optic	No	No	Yes	No	Yes	Yes	Month-to-month	Yes	Electronic check	100.6	1060.2	Yes	1	77	4001	Competitor offered more data
4844-JJWUY	1	United States	California	San Francisco	94121	37.776718, -122.495781	37.776718	-122.495781	Female	Yes	No	No	1	Yes	No	Fiber optic	No	Yes	No	No	No	Yes	Month-to-month	Yes	Electronic check	86	86	Yes	1	82	5359	Competitor made better offer
8610-WFCJF	1	United States	California	Palo Alto	94303	37.45809, -122.115398	37.458090	-122.115398	Female	No	Yes	No	49	Yes	Yes	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	95.6	4783.5	Yes	1	69	5732	Competitor offered higher download speeds
7881-INRLC	1	United States	California	San Mateo	94403	37.538309, -122.305109	37.538309	-122.305109	Male	No	No	No	45	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	Yes	Credit card (automatic)	100.85	4740	Yes	1	70	4898	Competitor offered more data
6172-FECYY	1	United States	California	Antioch	94509	37.980057, -121.801599	37.980057	-121.801599	Male	No	Yes	No	49	Yes	Yes	Fiber optic	No	No	No	No	Yes	No	Month-to-month	No	Electronic check	84.5	4254.85	Yes	1	85	4639	Competitor offered more data
1965-AKTSX	1	United States	California	Byron	94514	37.83323, -121.601461	37.833230	-121.601461	Female	Yes	No	No	14	Yes	Yes	Fiber optic	No	Yes	No	No	No	No	Month-to-month	Yes	Electronic check	78.95	1101.85	Yes	1	88	5203	Competitor made better offer
7248-VZQLC	1	United States	California	Concord	94521	37.971421, -121.971504	37.971421	-121.971504	Female	Yes	No	No	47	Yes	Yes	Fiber optic	No	Yes	Yes	No	No	No	Month-to-month	Yes	Bank transfer (automatic)	85.2	3969.35	Yes	1	72	4661	Price too high
0011-IGKFF	1	United States	California	Martinez	94553	38.014457, -122.115432	38.014457	-122.115432	Male	Yes	Yes	No	13	Yes	No	Fiber optic	No	Yes	Yes	No	Yes	Yes	Month-to-month	Yes	Electronic check	98	1237.85	Yes	1	99	3714	Product dissatisfaction
4192-GORJT	1	United States	California	Fremont	94555	37.555473, -122.080312	37.555473	-122.080312	Male	No	Yes	No	5	Yes	No	Fiber optic	No	No	Yes	No	Yes	Yes	Month-to-month	Yes	Electronic check	94.45	498.1	Yes	1	77	4580	Service dissatisfaction
6496-SLWHQ	1	United States	California	Moraga	94556	37.827946, -122.107185	37.827946	-122.107185	Male	Yes	No	No	3	Yes	Yes	Fiber optic	No	Yes	Yes	No	Yes	Yes	Month-to-month	Yes	Electronic check	105	294.45	Yes	1	87	5960	Lack of self-service on Website
9912-GVSEQ	1	United States	California	Napa	94558	38.489789, -122.27011	38.489789	-122.270110	Female	Yes	Yes	No	26	Yes	Yes	Fiber optic	No	Yes	Yes	No	No	Yes	Month-to-month	Yes	Electronic check	93.85	2381.55	Yes	1	86	2591	Network reliability
5383-MMTWC	1	United States	California	Oakley	94561	37.999406, -121.686241	37.999406	-121.686241	Female	Yes	Yes	No	8	Yes	Yes	Fiber optic	No	No	No	No	No	Yes	Month-to-month	Yes	Electronic check	84	613.4	Yes	1	91	4819	Limited range of services
2202-CUYXZ	1	United States	California	Dublin	94568	37.713926, -121.928425	37.713926	-121.928425	Male	No	No	No	1	Yes	No	Fiber optic	No	No	Yes	No	Yes	No	Month-to-month	Yes	Electronic check	84.85	84.85	Yes	1	77	3086	Long distance charges
3640-PHQXK	1	United States	California	Union City	94587	37.59485, -122.051521	37.594850	-122.051521	Female	No	No	No	31	Yes	Yes	Fiber optic	No	No	Yes	No	No	Yes	Month-to-month	Yes	Electronic check	89.9	2806.9	Yes	1	85	2031	Service dissatisfaction
6877-LGWXO	1	United States	California	Pleasanton	94588	37.685052, -121.912061	37.685052	-121.912061	Male	Yes	Yes	No	18	Yes	No	Fiber optic	No	No	No	No	No	Yes	Month-to-month	No	Electronic check	78.55	1422.65	Yes	1	84	3521	Lack of self-service on Website
8019-ENHXU	1	United States	California	Oakland	94601	37.776523, -122.219268	37.776523	-122.219268	Male	No	Yes	No	42	Yes	Yes	Fiber optic	No	Yes	Yes	Yes	No	Yes	Month-to-month	Yes	Electronic check	99.45	4138.05	Yes	1	96	4624	Network reliability
1522-VVDMG	1	United States	California	Oakland	94611	37.828416, -122.216005	37.828416	-122.216005	Male	No	Yes	No	7	Yes	No	Fiber optic	No	Yes	No	Yes	Yes	No	Month-to-month	Yes	Electronic check	89.75	608.8	Yes	1	90	3807	Poor expertise of online support
9185-TQCVP	1	United States	California	Albany	94706	37.890274, -122.295192	37.890274	-122.295192	Male	No	Yes	No	14	Yes	Yes	Fiber optic	No	No	No	No	No	Yes	Month-to-month	Yes	Electronic check	85.15	1139.2	Yes	1	100	4550	Poor expertise of phone support
5567-WSELE	1	United States	California	Richmond	94801	37.945288, -122.383941	37.945288	-122.383941	Male	Yes	Yes	No	3	Yes	Yes	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	94.6	279.55	Yes	1	87	3019	Competitor had better devices
8063-RJYNF	1	United States	California	Richmond	94804	37.921034, -122.341798	37.921034	-122.341798	Male	No	No	No	16	Yes	No	Fiber optic	Yes	No	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	94.25	1483.25	Yes	1	73	2827	Competitor offered higher download speeds
9661-ACXBS	1	United States	California	San Rafael	94901	37.972662, -122.491452	37.972662	-122.491452	Female	No	No	No	42	Yes	Yes	Fiber optic	Yes	No	Yes	No	Yes	Yes	Month-to-month	Yes	Electronic check	105.2	4400.75	Yes	1	89	2317	Competitor made better offer
3727-RJMEO	1	United States	California	Rohnert Park	94928	38.34719, -122.697822	38.347190	-122.697822	Male	No	Yes	No	6	Yes	Yes	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Electronic check	82.85	460.25	Yes	1	78	4458	Competitor had better devices
6646-VRFOL	1	United States	California	Larkspur	94939	37.937082, -122.532369	37.937082	-122.532369	Male	Yes	Yes	No	53	Yes	Yes	Fiber optic	No	Yes	Yes	No	Yes	Yes	Month-to-month	Yes	Electronic check	103.85	5485.5	Yes	1	87	5860	Competitor had better devices
5685-IIXLY	1	United States	California	Novato	94945	38.135897, -122.563683	38.135897	-122.563683	Female	No	Yes	No	5	Yes	No	Fiber optic	No	Yes	No	No	No	Yes	Month-to-month	Yes	Electronic check	83.6	404.2	Yes	1	93	4565	Competitor offered higher download speeds
5095-AESKG	1	United States	California	Sausalito	94965	37.848641, -122.515692	37.848641	-122.515692	Female	No	Yes	No	3	Yes	Yes	Fiber optic	No	Yes	No	No	No	Yes	Month-to-month	Yes	Credit card (automatic)	91.5	242.95	Yes	1	76	5646	Competitor offered higher download speeds
1871-MOWRM	1	United States	California	Woodacre	94973	38.005839, -122.638155	38.005839	-122.638155	Male	No	Yes	No	12	Yes	No	Fiber optic	Yes	No	No	Yes	No	No	Month-to-month	No	Bank transfer (automatic)	80.85	866.45	Yes	1	87	4306	Competitor offered more data
9090-SGQXL	1	United States	California	Ben Lomond	95005	37.078873, -122.090386	37.078873	-122.090386	Male	Yes	Yes	No	68	Yes	Yes	Fiber optic	No	Yes	Yes	No	Yes	Yes	Month-to-month	Yes	Electronic check	105.3	7299.65	Yes	1	79	6284	Competitor offered more data
6595-YGXIT	1	United States	California	Boulder Creek	95006	37.171727, -122.142961	37.171727	-122.142961	Male	Yes	No	No	25	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	No	Month-to-month	Yes	Electronic check	88.95	2291.2	Yes	1	100	3878	Competitor made better offer
0519-XUZJU	1	United States	California	Felton	95018	37.089111, -122.062213	37.089111	-122.062213	Female	No	No	No	1	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	No	Mailed check	70.75	70.75	Yes	1	93	3963	Service dissatisfaction
9253-QXKBE	1	United States	California	Morgan Hill	95037	37.161544, -121.649371	37.161544	-121.649371	Male	Yes	Yes	No	29	Yes	Yes	Fiber optic	No	No	No	No	Yes	Yes	Month-to-month	Yes	Electronic check	94.45	2653.65	Yes	1	71	2233	Network reliability
9445-SZLCH	1	United States	California	Santa Clara	95050	37.351214, -121.952417	37.351214	-121.952417	Female	No	Yes	No	36	Yes	Yes	Fiber optic	No	Yes	Yes	No	Yes	No	Month-to-month	Yes	Bank transfer (automatic)	97.35	3457.9	Yes	1	86	4544	Limited range of services
5349-IECLD	1	United States	California	San Jose	95111	37.284265, -121.827673	37.284265	-121.827673	Male	No	No	No	2	Yes	No	Fiber optic	No	No	Yes	No	Yes	Yes	Month-to-month	No	Electronic check	94.95	178.1	Yes	1	87	4493	Long distance charges
4523-WXCEF	1	United States	California	San Jose	95129	37.305622, -122.000887	37.305622	-122.000887	Female	No	Yes	No	59	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	Yes	Month-to-month	No	Electronic check	101.1	6039.9	Yes	1	87	4160	Service dissatisfaction
8775-LHDJH	1	United States	California	San Jose	95136	37.270938, -121.851046	37.270938	-121.851046	Female	Yes	Yes	No	1	Yes	Yes	Fiber optic	No	Yes	No	No	Yes	No	Month-to-month	Yes	Electronic check	90.6	90.6	Yes	1	93	2905	Don't know
3097-NQYSN	1	United States	California	San Jose	95139	37.218705, -121.762429	37.218705	-121.762429	Male	Yes	Yes	No	2	Yes	Yes	Fiber optic	No	No	No	No	Yes	No	Month-to-month	Yes	Mailed check	86.85	156.35	Yes	1	78	5204	Competitor had better devices
3565-UNOCC	1	United States	California	Stockton	95209	38.044523, -121.348048	38.044523	-121.348048	Female	Yes	Yes	No	29	Yes	Yes	Fiber optic	No	No	Yes	No	Yes	Yes	Month-to-month	Yes	Bank transfer (automatic)	99.05	2952.85	Yes	1	82	3179	Competitor offered higher download speeds
0871-URUWO	1	United States	California	Sheep Ranch	95250	38.244806, -120.417301	38.244806	-120.417301	Male	No	Yes	No	13	Yes	Yes	Fiber optic	No	No	Yes	No	Yes	Yes	Month-to-month	Yes	Credit card (automatic)	102.25	1359	Yes	1	66	2003	Competitor had better devices
9190-MFJLN	1	United States	California	Vallecito	95251	38.055562, -120.456298	38.055562	-120.456298	Male	Yes	No	No	19	Yes	No	Fiber optic	No	No	Yes	No	Yes	Yes	Month-to-month	Yes	Credit card (automatic)	95.9	1777.9	Yes	1	68	2851	Competitor had better devices
1095-JUDTC	1	United States	California	Woodbridge	95258	38.169605, -121.310964	38.169605	-121.310964	Female	Yes	No	No	47	Yes	Yes	Fiber optic	No	Yes	No	Yes	Yes	No	Month-to-month	Yes	Electronic check	95.05	4504.55	Yes	1	65	5214	Competitor offered higher download speeds
5385-SUIRI	1	United States	California	Delhi	95315	37.422961, -120.765493	37.422961	-120.765493	Male	Yes	Yes	No	52	Yes	Yes	Fiber optic	Yes	No	Yes	No	Yes	Yes	Month-to-month	Yes	Electronic check	104.2	5568.35	Yes	1	68	5648	Competitor offered higher download speeds
4009-ALQFH	1	United States	California	Groveland	95321	37.902968, -119.667544	37.902968	-119.667544	Female	No	No	No	25	Yes	No	Fiber optic	No	Yes	Yes	No	Yes	Yes	Month-to-month	Yes	Electronic check	99.5	2369.05	Yes	1	90	5932	Competitor offered more data
3627-FCRDW	1	United States	California	Hughson	95326	37.5923, -120.853288	37.592300	-120.853288	Female	No	No	No	9	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	No	Electronic check	71	672.55	Yes	1	81	2236	Competitor offered more data
7562-GSUHK	1	United States	California	Jamestown	95327	37.84771, -120.486589	37.847710	-120.486589	Female	No	No	No	16	Yes	No	Fiber optic	No	Yes	Yes	No	No	Yes	Month-to-month	Yes	Credit card (automatic)	93.2	1573.7	Yes	1	75	5497	Competitor made better offer
4077-CROMM	1	United States	California	Modesto	95350	37.671806, -121.007575	37.671806	-121.007575	Female	No	Yes	No	31	Yes	Yes	Fiber optic	No	No	Yes	Yes	Yes	Yes	Month-to-month	Yes	Electronic check	104.2	3243.45	Yes	1	68	5000	Product dissatisfaction
2868-MZAGQ	1	United States	California	Modesto	95354	37.639029, -120.964772	37.639029	-120.964772	Male	No	No	No	1	Yes	No	Fiber optic	No	No	No	No	No	Yes	Month-to-month	Yes	Electronic check	79.25	79.25	Yes	1	83	5533	Service dissatisfaction
6379-RXJRQ	1	United States	California	Modesto	95358	37.612612, -121.108568	37.612612	-121.108568	Male	No	Yes	No	10	Yes	No	Fiber optic	No	No	No	No	No	No	Month-to-month	Yes	Electronic check	70.1	659.65	Yes	1	92	2457	Network reliability
